id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
35603,45066,Test Drive: Le Mans,NULL,2000-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35940,74307,Dogs of War,NULL,2000-04-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36143,44627,Fighting Fury,NULL,2000-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36504,73430,Harvest Moon for Girls,"The game starts with the player washed up and unconscious, on the beach of Mineral Town. Suddenly, she has a flashback. In this flashback, she is on the side of a cruise ship staring at the sky and thinking about the her life's direction. She then meets a poet and ends up spending a lot of time with him as he teaches her a lot about living.

One day, a storm hits the ship, causing a shipwreck. Claire then drifts onto the beach of Mineral Town, where she is rescued by Zack and one mystery boy. Claire then wakes up in an abandoned farm and Mayor Thomas introduces himself to her. Because she has nowhere to go, Mayor Thomas allows Claire to live on the farm. Claire, who now has a bit of amnesia, remembers the words of the poet and finding a meaning in life. She then decides to raise the farm and hunts for the mystery boy.",2000-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36596,43927,Animorphs: Shattered Reality,NULL,2000-10-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36674,119140,Botafogo,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36708,45860,Nightmare Creatures II,NULL,2000-05-24 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
37161,43965,Infinity Cure,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37230,72841,Super Robot Wars Alpha,NULL,2000-05-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37319,19155,Roland garros tennis 2000,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37364,45194,Street Fighter III: Double Impact,NULL,2000-01-16 00:00:00.000,NULL,NULL,NULL,NULL,70.6411,7
37435,71735,Search & Rescue 2,NULL,2000-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37442,44935,HBO Boxing,NULL,2000-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37628,241,Counter-Strike,NULL,2000-11-14 00:00:00.000,113,NULL,70.0000,2,84.0214,409
37961,4116,Syphon Filter 2,"Hours after the events of the first game, Gabriel Logan and Lian Xing are enemies of the state to the Agency after uncovering its connection to Syphon Filter, labeled as terrorists to the general public. Agency operative Dillon Morgan captures Lian at the PharCom warehouses, forcing Gabe and the CBDC soldiers to rendezvous with ex-Agency operative Teresa Lipan in Arizona. Simultaneously, the Agency scrambles a squadron of F-22 Raptors to intercept their transport over the Colorado Rockies, so Gabe and CBDC Lieutenant Jason Chance head down the mountain in search of their plane and a box of PharCom data disks. Agency operative Steven Archer attempts to stop them at all costs.

A group of conspirators, including Mara Aramov and Agency director Lyle Stevens, make a deal to deliver the virus to a rogue Chinese general named Shi-Hao. Meanwhile, Lian recovers in a U.S. Air Force base where Morgan, Derek Falkan, and Thomas Holman are working with Dr. Elsa Weissinger of PharCom to extract infected plasma from test subjects. Lian learns that the other subject was PharCom CEO Jonathan Phagan, who survived his gunshot wound long enough for the Agency to take the plasma. Weissinger protests that Phagan is useful and should be kept alive for further research, but Morgan, not intending that the U.S. government find Pharcom's CEO infected with an unknown virus, deactivates his life support, tying up a loose end.

Lian escapes the medical building and interrogates Holman to learn that Morgan is planning another operation to the PharCom Expo Center to find an encryption disk. She leaves the base in a helicopter after killing Falkan and teams up with Gabe to battle Archer's forces. Gabe shoots Archer during his escape, and recovers the PharCom data.

The protagonists follow Holman's lead to the Expo Center and kill Morgan before he can recover the disk he sought. After decrypting the PharCom data, Teresa realises that some information is missing. The other half must be with Russian SVR director Uri Gregorov, who appeared at the warehouses before Gabe left. Since Lian and Uri know each other, they agree to meet in Moscow.

Aramov instigates a gunfight while they meet and Lian pursues Gregorov. Lian later learns he is an impostor working for Mara and trying to find the other half of the data. The man admits that the real Gregorov is in a Russian gulag, Aljir Prison, which once held Lian captive. Gregorov uncovered a plot to sell the virus to Shi-Hao, so Aramov intervened. Lian stops Gregorov's execution, but is almost killed by the virus and collapses. Gabe takes her back to the States, while Gregorov promises to handle Shi-Hao.

Gabe and Teresa arrive back at the Virginia safehouse overseen by Lawrence Mujari, a freelance pathologist. They decide to trade the PharCom data to the Agency for Lian's vaccine. Director Stevens double-crosses Gabe in the Agency's New York City labs, but Logan escapes and forces Dr. Weissinger to give him the vaccine. Gabe also finds out that Chance survived the mission in Colorado, and sets him free.

Pursued by NYPD SWAT cops and Agency personnel, Gabe hurries back to their helicopter. Along the way, Logan is forced to provide cover for a SWAT officer whose partner is wounded. He does so, but Stevens, who later takes the cop hostage, orders him to drop his weapons. Despite Logan complying in surrender, Stevens kills the officer anyway. Before he can get shot, Gabe is thrown into the sewers by an explosion that Teresa sets off. Gabe assumes that Chance was killed in the labs since Teresa says he never made it to the helicopter. Gabe and Teresa eventually corner Stevens and Gabe shoots him in cold blood.

Gabe and Teresa reach the helicopter to find Chance waiting in impenetrable Agency-issued body armor. He was really working for them, and he shoots Teresa. Gabe suspected it since the Agency always knew where he was in Colorado. Both men fight, and Gabe kills the man he trusted with an assault shotgun that drives Chance into the helicopter blades, decapitating him.

A news report reveals that the Agency's existence is now public, and U.S. Secretary of State Vincent Hadden promises that the government will investigate. Gabe cures Lian and demarcates a grave for Teresa. He, Lian, and Lawrence hold a small memorial and promise to keep fighting, while soldiers watch them from a distance. In a post-credits scene, Hadden and Aramov emerge from a helicopter, with Aramov saying that the Administration will soon fall allowing Hadden to become President. Although a team of soldiers requests for permission to kill Gabe and his team, Hadden calls off the operation, telling Mara he has other plans for Gabe. Aramov laughs as the screen fades to black.",2000-03-14 00:00:00.000,24,NULL,NULL,NULL,79.6946,57
